 6.55   3.084E-033   5.985E-027   3.262E-022   2.265E-018   1.759E-014   1.851E-011   6.831E-009   7.109E-007   3.199E-005   6.656E-004   9.406E-003   7.174E-002   9.158E-001   2.369E-003   9.415E-007
 6.50   4.733E-032   7.982E-026   3.748E-021   2.229E-017   1.471E-013   1.247E-010   3.660E-008   2.994E-006   1.033E-004   1.626E-003   1.675E-002   9.259E-002   8.880E-001   8.826E-004   1.143E-007
 6.45   8.162E-031   1.196E-024   4.824E-020   2.451E-016   1.374E-012   9.322E-010   2.162E-007   1.376E-005   3.602E-004   4.227E-003   3.119E-002   1.221E-001   8.419E-001   2.633E-004   8.726E-009
 6.40   1.583E-029   2.000E-023   6.916E-019   2.994E-015   1.425E-011   7.683E-009   1.397E-006   6.844E-005   1.342E-003   1.156E-002   5.968E-002   1.612E-001   7.661E-001   5.801E-005   3.628E-010
 6.35   3.347E-028   3.617E-022   1.069E-017   3.933E-014   1.589E-010   6.761E-008   9.550E-006   3.559E-004   5.161E-003   3.205E-002   1.130E-001   2.050E-001   6.445E-001   8.582E-006   7.043E-012
 6.30   7.170E-027   6.606E-021   1.664E-016   5.185E-013   1.779E-009   5.929E-007   6.451E-005   1.805E-003   1.909E-002   8.384E-002   1.965E-001   2.329E-001   4.658E-001   7.585E-007   5.666E-014
 6.25   1.397E-025   1.100E-019   2.356E-015   6.189E-012   1.805E-008   4.668E-006   3.868E-004   8.008E-003   6.062E-002   1.838E-001   2.786E-001   2.090E-001   2.596E-001   3.868E-008   2.328E-016
 6.20   2.190E-024   1.488E-018   2.703E-014   5.970E-011   1.480E-007   2.944E-005   1.836E-003   2.764E-002   1.468E-001   2.996E-001   2.849E-001   1.315E-001   1.078E-001   1.601E-009   1.382E-018
 6.15   2.771E-023   1.635E-017   2.512E-013   4.637E-010   9.791E-007   1.481E-004   6.858E-003   7.359E-002   2.677E-001   3.576E-001   2.048E-001   5.558E-002   3.377E-002   6.898E-011   1.291E-020
 6.10   3.002E-022   1.490E-016   1.933E-012   2.974E-009   5.359E-006   6.096E-004   2.065E-002   1.548E-001   3.774E-001   3.185E-001   1.044E-001   1.569E-002   7.950E-003   3.126E-012   1.567E-022
 6.05   2.941E-021   1.182E-015   1.292E-011   1.646E-008   2.539E-005   2.146E-003   5.219E-002   2.663E-001   4.219E-001   2.150E-001   3.803E-002   2.981E-003   1.470E-003   1.443E-013   2.057E-024
 6.00   2.543E-020   8.358E-015   7.703E-011   8.075E-008   1.070E-004   6.617E-003   1.131E-001   3.819E-001   3.778E-001   1.099E-001   9.888E-003   3.909E-004   2.413E-004   7.150E-015   3.042E-026
 5.95   1.914E-019   5.329E-014   4.138E-010   3.546E-007   4.059E-004   1.803E-002   2.117E-001   4.569E-001   2.688E-001   4.215E-002   1.824E-003   3.760E-005   3.913E-005   3.951E-016   5.341E-028
 5.90   1.287E-018   3.069E-013   2.006E-009   1.395E-006   1.387E-003   4.345E-002   3.420E-001   4.515E-001   1.495E-001   1.194E-002   2.365E-004   3.128E-006   6.401E-006   2.339E-017   1.051E-029
