 2.50   8.543E-001   1.457E-001   7.727E-010   1.160E-026   4.688E-045   7.776E-045  -1.346E-049  -1.329E-070  -9.568E-086
 2.45   8.568E-001   1.432E-001   5.720E-010   6.801E-027   2.730E-045   3.755E-045  -5.018E-050  -2.950E-071  -1.156E-086
 2.40   8.593E-001   1.407E-001   4.158E-010   3.921E-027   1.616E-045   1.785E-045  -1.833E-050  -6.277E-072  -1.285E-087
 2.35   8.619E-001   1.381E-001   2.960E-010   2.218E-027   9.670E-046   8.313E-046  -6.508E-051  -1.263E-072  -1.276E-088
 2.30   8.645E-001   1.355E-001   2.058E-010   1.228E-027   5.821E-046   3.773E-046  -2.230E-051  -2.371E-073  -1.095E-089
 2.25   8.672E-001   1.328E-001   1.391E-010   6.640E-028   3.499E-046   1.659E-046  -7.319E-052  -4.086E-074  -7.820E-091
 2.20   8.700E-001   1.300E-001   9.118E-011   3.501E-028   2.081E-046   7.022E-047  -2.281E-052  -6.379E-075  -4.481E-092
 2.15   8.729E-001   1.271E-001   5.764E-011   1.797E-028   1.211E-046   2.845E-047  -6.700E-053  -8.918E-076  -2.011E-093
 2.10   8.759E-001   1.241E-001   3.498E-011   8.977E-029   6.819E-047   1.096E-047  -1.841E-053  -1.112E-076  -7.262E-095
 2.05   8.790E-001   1.210E-001   2.027E-011   4.363E-029   3.674E-047   3.985E-048  -4.682E-054  -1.210E-077  -1.991E-096
 2.00   8.822E-001   1.178E-001   1.115E-011   2.064E-029   1.875E-047   1.353E-048  -1.083E-054  -1.077E-078  -2.521E-098
 1.95   8.856E-001   1.144E-001   5.796E-012   9.537E-030   8.983E-048   4.266E-049  -2.258E-055  -7.704E-080  -4.019E-101
 1.90   8.891E-001   1.109E-001   2.831E-012   4.322E-030   4.018E-048   1.242E-049  -4.231E-056  -4.445E-081   1.668E-103
 1.85   8.928E-001   1.072E-001   1.295E-012   1.930E-030   1.672E-048   3.318E-050  -7.056E-057  -2.023E-082  -1.289E-105
 1.80   8.967E-001   1.033E-001   5.621E-013   8.652E-031   6.559E-049   8.248E-051  -1.034E-057  -3.090E-084   6.576E-107
 1.75   9.007E-001   9.934E-002   2.284E-013   3.860E-031   2.389E-049   1.872E-051  -1.342E-058  -3.121E-086  -2.923E-108
 1.70   9.048E-001   9.524E-002   8.708E-014   1.718E-031   8.048E-050   3.834E-052  -1.493E-059   1.811E-089   1.389E-109
 1.65   9.090E-001   9.104E-002   3.131E-014   7.639E-032   2.504E-050   7.042E-053  -1.393E-060  -2.146E-091  -7.361E-111
 1.60   9.132E-001   8.676E-002   1.073E-014   3.389E-032   7.192E-051   1.157E-053  -1.081E-061   4.483E-093   4.170E-112
 1.55   9.176E-001   8.242E-002   3.542E-015   1.495E-032   1.902E-051   1.694E-054  -6.854E-063  -1.271E-094  -2.464E-113
 1.50   9.220E-001   7.803E-002   1.142E-015   6.504E-033   4.613E-052   2.192E-055  -3.446E-064   4.426E-096   1.500E-114
 1.45   9.264E-001   7.361E-002   3.649E-016   2.768E-033   1.019E-052   2.474E-056  -1.300E-065  -1.801E-097  -9.354E-116
 1.40   9.308E-001   6.915E-002   1.171E-016   1.139E-033   2.026E-053   2.383E-057  -3.302E-067   8.311E-099   5.940E-117
 1.35   9.353E-001   6.468E-002   3.824E-017   4.482E-034   3.577E-054   1.899E-058  -4.384E-069  -4.250E-100  -3.816E-118
 1.30   9.398E-001   6.021E-002   1.288E-017   1.668E-034   5.505E-055   1.200E-059  -6.594E-072   2.354E-101   2.450E-119
 1.25   9.443E-001   5.573E-002   4.519E-018   5.803E-035   7.229E-056   5.649E-061   6.243E-074  -1.378E-102  -1.546E-120
 1.20   9.487E-001   5.129E-002   1.668E-018   1.872E-035   7.914E-057   1.811E-062  -1.196E-075   8.303E-104   9.417E-122
 1.15   9.531E-001   4.691E-002   6.509E-019   5.557E-036   7.038E-058   3.339E-064   3.284E-077  -5.059E-105  -5.470E-123
 1.10   9.574E-001   4.261E-002   2.686E-019   1.508E-036   4.917E-059   2.048E-066  -1.138E-078   3.098E-106   3.035E-124
 1.05   9.616E-001   3.843E-002   1.165E-019   3.716E-037   2.559E-060  -1.078E-068   4.708E-080  -1.917E-107  -1.631E-125
 1.00   9.656E-001   3.440E-002   5.247E-020   8.237E-038   8.970E-062   1.742E-070  -2.256E-081   1.207E-108   8.613E-127
 0.95   9.695E-001   3.051E-002   2.379E-020   1.537E-038   1.163E-063  -4.719E-072   1.075E-082  -5.515E-110  -2.493E-128
