 4.85   6.667E-007   4.968E-003   3.596E-001   6.105E-001   4.116E-003   1.790E-003   8.014E-004   1.157E-003   1.700E-002   8.586E-009   7.531E-020   1.236E-034   2.829E-039   6.249E-040   3.158E-040   5.371E-040   1.068E-039   5.498E-067   2.379E-096
 4.80   1.191E-006   7.873E-003   4.222E-001   5.498E-001   2.882E-003   1.800E-003   7.255E-004   1.123E-003   1.359E-002   5.220E-009   2.158E-020   1.650E-035   7.230E-040   1.596E-040   7.931E-041   1.403E-040   2.683E-040   9.302E-068   2.694E-097
 4.75   2.114E-006   1.191E-002   4.726E-001   4.987E-001   2.582E-003   1.784E-003   6.432E-004   1.091E-003   1.068E-002   3.058E-009   5.667E-021   2.028E-036   1.674E-040   3.710E-041   1.808E-041   3.317E-041   6.123E-041   1.398E-068   2.653E-098
 4.70   3.819E-006   1.704E-002   5.088E-001   4.599E-001   2.712E-003   1.727E-003   5.546E-004   1.056E-003   8.238E-003   1.718E-009   1.355E-021   2.285E-037   3.484E-041   7.763E-042   3.701E-042   7.026E-042   1.256E-041   1.842E-069   2.228E-099
 4.65   7.308E-006   2.312E-002   5.315E-001   4.330E-001   3.066E-003   1.617E-003   4.642E-004   1.010E-003   6.236E-003   9.294E-010   2.984E-022   2.418E-038   6.570E-042   1.476E-042   6.852E-043   1.345E-042   2.331E-042   2.144E-070   1.618E-100
 4.60   1.530E-005   3.009E-002   5.436E-001   4.153E-001   3.552E-003   1.462E-003   3.788E-004   9.505E-004   4.659E-003   4.901E-010   6.284E-023   2.561E-039   1.162E-042   2.644E-043   1.189E-043   2.413E-043   4.052E-043   2.316E-071   1.086E-101
 4.55   3.444E-005   3.764E-002   5.490E-001   4.033E-001   4.106E-003   1.282E-003   3.036E-004   8.780E-004   3.465E-003   2.574E-010   1.336E-023   2.900E-040   2.028E-043   4.694E-044   2.037E-044   4.280E-044   6.941E-044   2.463E-072   7.166E-103
 4.50   7.588E-005   4.533E-002   5.510E-001   3.942E-001   4.666E-003   1.100E-003   2.420E-004   7.959E-004   2.584E-003   1.369E-010   2.998E-024   3.722E-041   3.647E-044   8.657E-045   3.602E-045   7.851E-045   1.226E-044   2.739E-073   5.038E-104
 4.45   1.520E-004   5.311E-002   5.518E-001   3.860E-001   5.191E-003   9.269E-004   1.921E-004   7.049E-004   1.922E-003   7.311E-011   6.956E-025   5.177E-042   6.545E-045   1.608E-045   6.385E-046   1.444E-045   2.161E-045   3.054E-074   3.576E-105
 4.40   2.781E-004   6.134E-002   5.521E-001   3.777E-001   5.655E-003   7.623E-004   1.505E-004   6.036E-004   1.402E-003   3.785E-011   1.548E-025   6.989E-043   1.068E-045   2.741E-046   1.033E-046   2.420E-046   3.462E-046   3.049E-075   2.262E-106
