 6.35   4.662E-037   7.798E-031   3.513E-025   7.142E-020   3.330E-015   4.777E-011   2.252E-008   2.632E-006   1.192E-004   1.324E-003   8.938E-003   3.379E-002   1.063E-001   1.830E-001   2.322E-001   2.038E-001   2.289E-001   1.676E-003   4.374E-006   4.568E-009   2.177E-012   3.599E-016   2.543E-020   6.583E-025   1.242E-029   5.753E-053   9.501E-078
 6.30   1.838E-035   2.606E-029   9.800E-024   1.687E-018   6.628E-014   7.940E-010   3.047E-007   2.850E-005   1.011E-003   8.187E-003   3.954E-002   1.040E-001   2.167E-001   2.416E-001   1.950E-001   1.061E-001   8.756E-002   3.126E-004   3.585E-007   1.462E-010   2.456E-014   1.276E-018   2.512E-023   1.570E-028   6.658E-034   2.209E-059  -8.008E-085
 6.25   5.308E-034   6.370E-028   1.982E-022   2.876E-017   9.457E-013   9.372E-009   2.906E-006   2.163E-004   5.960E-003   3.464E-002   1.175E-001   2.103E-001   2.833E-001   1.989E-001   9.884E-002   3.175E-002   1.856E-002   2.938E-005   1.309E-008   1.796E-012   8.989E-017   1.220E-021   5.469E-027   6.576E-033   7.581E-039   8.953E-066   5.253E-092
 6.20   1.097E-032   1.112E-026   2.863E-021   3.482E-016   9.556E-012   7.784E-008   1.935E-005   1.139E-003   2.415E-002   9.894E-002   2.310E-001   2.746E-001   2.330E-001   1.001E-001   2.963E-002   5.322E-003   2.090E-003   1.284E-006   1.897E-010   7.304E-015   8.899E-020   2.455E-025   1.695E-031   9.739E-038   2.373E-043  -1.217E-070  -4.733E-097
 6.15   1.698E-031   1.451E-025   3.106E-020   3.153E-015   7.204E-011   4.805E-007   9.499E-005   4.389E-003   7.094E-002   2.009E-001   3.157E-001   2.431E-001   1.265E-001   3.225E-002   5.486E-003   5.188E-004   1.279E-004   2.577E-008   1.043E-012   9.145E-018   2.145E-023   1.001E-029   1.020E-036  -5.442E-044  -2.804E-049  -2.974E-076  -3.410E-103
 6.10   2.091E-030   1.505E-024   2.677E-019   2.260E-014   4.274E-010   2.319E-006   3.617E-004   1.302E-002   1.589E-001   3.046E-001   3.149E-001   1.531E-001   4.748E-002   6.948E-003   6.521E-004   3.061E-005   4.611E-006   2.589E-010   2.392E-015   3.877E-021   1.413E-027   9.031E-035   1.521E-042  -3.932E-050   1.022E-054   5.106E-082  -3.750E-110
 6.05   2.178E-029   1.317E-023   1.941E-018   1.358E-013   2.108E-009   9.195E-006   1.121E-003   3.119E-002   2.841E-001   3.601E-001   2.386E-001   7.111E-002   1.265E-002   1.015E-003   4.997E-005   1.099E-006   1.096E-007   1.453E-012   2.480E-018   5.849E-025   2.566E-032   1.736E-040   1.978E-049  -3.695E-057   1.004E-061  -3.107E-088  -3.029E-116
 6.00   1.996E-028   1.011E-022   1.230E-017   7.091E-013   8.993E-009   3.124E-005   2.945E-003   6.270E-002   4.208E-001   3.440E-001   1.420E-001   2.497E-002   2.434E-003   1.016E-004   2.494E-006   2.450E-008   2.241E-009   5.642E-015   1.379E-021   3.759E-029   1.616E-037   9.765E-047   5.964E-057  -5.666E-064  -5.691E-067   1.037E-093  -1.030E-122
 5.95   1.667E-027   7.052E-022   7.061E-017   3.337E-012   3.442E-008   9.428E-005   6.803E-003   1.096E-001   5.344E-001   2.741E-001   6.792E-002   6.739E-003   3.417E-004   7.036E-006   8.212E-008   3.474E-010   5.292E-011   1.878E-017   5.165E-025   1.321E-033   4.481E-043   5.565E-053   4.688E-063   2.598E-070  -1.795E-071   5.205E-099  -9.927E-129
 5.90   1.309E-026   4.617E-021   3.797E-016   1.464E-011   1.220E-007   2.614E-004   1.428E-002   1.721E-001   5.990E-001   1.864E-001   2.654E-002   1.411E-003   3.534E-005   3.422E-007   1.816E-009   3.283E-012   1.553E-012   5.925E-020   1.729E-028   9.484E-038   1.935E-047   7.382E-058   7.269E-068   1.152E-074  -1.650E-075   2.772E-103  -4.793E-133
 5.85   9.943E-026   2.922E-020   1.970E-015   6.164E-011   4.117E-007   6.839E-004   2.794E-002   2.481E-001   6.052E-001   1.094E-001   8.511E-003   2.300E-004   2.710E-006   1.178E-008   2.725E-011   2.268E-014   5.215E-014   1.657E-022   2.791E-032   6.200E-043   5.390E-053   9.894E-064   1.254E-073   8.178E-080   9.880E-080  -1.217E-107   9.602E-138
 5.80   7.441E-025   1.820E-019   1.004E-014   2.534E-010   1.344E-006   1.712E-003   5.162E-002   3.323E-001   5.565E-001   5.564E-002   2.247E-003   2.936E-005   1.550E-007   2.890E-010   2.768E-013   2.121E-016   1.898E-015   4.938E-025   7.616E-036  -7.337E-049  -1.022E-059   1.197E-070   1.326E-080   1.471E-084   3.075E-084  -2.112E-113  -2.312E-143
 5.75   5.533E-024   1.124E-018   5.056E-014   1.023E-009   4.275E-006   4.119E-003   9.039E-002   4.148E-001   4.657E-001   2.457E-002   4.924E-004   2.971E-006   6.710E-009   5.069E-012   1.861E-015   5.689E-018   7.496E-017   1.518E-027   1.430E-039   1.312E-054  -1.473E-065   2.329E-076   2.605E-086  -2.432E-089  -5.092E-089   1.116E-117   1.021E-147
