 8.02   1.839E-065   8.037E-058   1.730E-051   7.823E-046   1.704E-040   1.626E-035   1.538E-030   2.974E-026   2.740E-022   1.155E-018   2.907E-015   4.684E-012   5.777E-009   3.359E-006   9.357E-004   4.179E-002   9.573E-001
 8.01   2.861E-065   1.228E-057   2.586E-051   1.140E-045   2.421E-040   2.251E-035   2.072E-030   3.896E-026   3.489E-022   1.429E-018   3.493E-015   5.465E-012   6.550E-009   3.701E-006   1.003E-003   4.318E-002   9.558E-001
 8.00   4.455E-065   1.877E-057   3.869E-051   1.663E-045   3.442E-040   3.118E-035   2.793E-030   5.106E-026   4.444E-022   1.768E-018   4.199E-015   6.379E-012   7.430E-009   4.079E-006   1.075E-003   4.462E-002   9.543E-001
 7.99   6.942E-065   2.871E-057   5.790E-051   2.427E-045   4.896E-040   4.321E-035   3.766E-030   6.696E-026   5.664E-022   2.190E-018   5.050E-015   7.448E-012   8.429E-009   4.497E-006   1.153E-003   4.612E-002   9.527E-001
 7.98   1.083E-064   4.396E-057   8.673E-051   3.544E-045   6.970E-040   5.993E-035   5.082E-030   8.785E-026   7.221E-022   2.713E-018   6.076E-015   8.699E-012   9.566E-009   4.960E-006   1.236E-003   4.767E-002   9.511E-001
 7.97   1.690E-064   6.737E-057   1.300E-050   5.179E-045   9.929E-040   8.319E-035   6.863E-030   1.153E-025   9.213E-022   3.362E-018   7.312E-015   1.016E-011   1.086E-008   5.471E-006   1.327E-003   4.929E-002   9.494E-001
 7.96   2.642E-064   1.033E-056   1.951E-050   7.574E-045   1.416E-039   1.156E-034   9.274E-030   1.515E-025   1.176E-021   4.169E-018   8.805E-015   1.188E-011   1.233E-008   6.038E-006   1.424E-003   5.096E-002   9.476E-001
 7.95   4.134E-064   1.587E-056   2.930E-050   1.109E-044   2.020E-039   1.606E-034   1.254E-029   1.992E-025   1.502E-021   5.174E-018   1.061E-014   1.389E-011   1.401E-008   6.665E-006   1.529E-003   5.271E-002   9.458E-001
 7.94   6.477E-064   2.440E-056   4.405E-050   1.625E-044   2.885E-039   2.235E-034   1.698E-029   2.622E-025   1.921E-021   6.423E-018   1.279E-014   1.625E-011   1.592E-008   7.359E-006   1.642E-003   5.452E-002   9.438E-001
 7.93   1.016E-063   3.754E-056   6.629E-050   2.384E-044   4.125E-039   3.113E-034   2.300E-029   3.452E-025   2.458E-021   7.980E-018   1.542E-014   1.902E-011   1.810E-008   8.129E-006   1.764E-003   5.640E-002   9.418E-001
 7.92   1.596E-063   5.783E-056   9.985E-050   3.499E-044   5.902E-039   4.339E-034   3.118E-029   4.550E-025   3.146E-021   9.919E-018   1.861E-014   2.228E-011   2.059E-008   8.982E-006   1.896E-003   5.835E-002   9.397E-001
 7.91   2.509E-063   8.916E-056   1.505E-049   5.141E-044   8.451E-039   6.052E-034   4.230E-029   5.999E-025   4.030E-021   1.234E-017   2.247E-014   2.610E-011   2.343E-008   9.928E-006   2.038E-003   6.038E-002   9.376E-001
 7.90   3.947E-063   1.376E-055   2.270E-049   7.558E-044   1.211E-038   8.447E-034   5.742E-029   7.915E-025   5.165E-021   1.535E-017   2.714E-014   3.058E-011   2.667E-008   1.098E-005   2.192E-003   6.249E-002   9.353E-001
 7.89   6.215E-063   2.124E-055   3.426E-049   1.112E-043   1.736E-038   1.180E-033   7.798E-029   1.045E-024   6.623E-021   1.911E-017   3.279E-014   3.585E-011   3.036E-008   1.214E-005   2.359E-003   6.469E-002   9.329E-001
