 4.04   3.359E-002   4.540E-001   5.124E-001
 4.03   3.710E-002   4.697E-001   4.932E-001
 4.02   4.105E-002   4.857E-001   4.732E-001
 4.01   4.547E-002   5.020E-001   4.525E-001
 4.00   5.042E-002   5.185E-001   4.310E-001
 3.99   5.596E-002   5.351E-001   4.089E-001
 3.98   6.215E-002   5.516E-001   3.863E-001
 3.97   6.905E-002   5.678E-001   3.632E-001
 3.96   7.674E-002   5.835E-001   3.397E-001
 3.95   8.529E-002   5.987E-001   3.160E-001
 3.94   9.476E-002   6.130E-001   2.923E-001
 3.93   1.052E-001   6.261E-001   2.686E-001
 3.92   1.168E-001   6.380E-001   2.452E-001
 3.91   1.295E-001   6.483E-001   2.222E-001
 3.90   1.434E-001   6.568E-001   1.998E-001
 3.89   1.586E-001   6.633E-001   1.781E-001
 3.88   1.751E-001   6.675E-001   1.574E-001
 3.87   1.930E-001   6.693E-001   1.377E-001
 3.86   2.123E-001   6.684E-001   1.193E-001
 3.85   2.330E-001   6.648E-001   1.022E-001
 3.84   2.552E-001   6.583E-001   8.645E-002
 3.83   2.789E-001   6.489E-001   7.221E-002
 3.82   3.039E-001   6.366E-001   5.948E-002
 3.81   3.304E-001   6.214E-001   4.826E-002
 3.80   3.581E-001   6.034E-001   3.853E-002
 3.79   3.871E-001   5.827E-001   3.022E-002
 3.78   4.172E-001   5.596E-001   2.327E-002
 3.77   4.482E-001   5.342E-001   1.756E-002
 3.76   4.799E-001   5.071E-001   1.297E-002
 3.75   5.122E-001   4.784E-001   9.373E-003
 3.74   5.446E-001   4.488E-001   6.622E-003
 3.73   5.769E-001   4.185E-001   4.580E-003
 3.72   6.086E-001   3.883E-001   3.103E-003
 3.71   6.393E-001   3.586E-001   2.063E-003
 3.70   6.686E-001   3.300E-001   1.352E-003
 3.69   6.962E-001   3.030E-001   8.782E-004
 3.68   7.215E-001   2.779E-001   5.690E-004
 3.67   7.446E-001   2.550E-001   3.705E-004
 3.66   7.652E-001   2.345E-001   2.440E-004
 3.65   7.835E-001   2.164E-001   1.634E-004
 3.64   7.995E-001   2.004E-001   1.117E-004
 3.63   8.135E-001   1.864E-001   7.805E-005
