 8.57   1.843E-105   1.538E-096   4.974E-089   3.248E-082   4.759E-076   2.011E-070   4.676E-065   5.494E-060   2.708E-055   1.034E-050   3.325E-046   3.657E-042   8.233E-038   1.271E-033   9.870E-030   3.720E-026   1.002E-022   7.952E-020   4.562E-017   2.128E-014   8.855E-012   2.740E-009   7.118E-007   1.162E-004   1.144E-002   1.576E-001   8.309E-001
 8.56   3.615E-105   2.950E-096   9.314E-089   5.957E-082   8.571E-076   3.555E-070   8.110E-065   9.289E-060   4.463E-055   1.662E-050   5.204E-046   5.577E-042   1.222E-037   1.838E-033   1.388E-029   5.090E-026   1.334E-022   1.030E-019   5.742E-017   2.603E-014   1.053E-011   3.165E-009   7.992E-007   1.269E-004   1.215E-002   1.619E-001   8.258E-001
 8.55   7.097E-105   5.664E-096   1.746E-088   1.094E-081   1.545E-075   6.290E-070   1.408E-064   1.572E-059   7.362E-055   2.671E-050   8.151E-046   8.508E-042   1.816E-037   2.658E-033   1.954E-029   6.970E-026   1.776E-022   1.335E-019   7.232E-017   3.185E-014   1.252E-011   3.656E-009   8.975E-007   1.385E-004   1.291E-002   1.663E-001   8.206E-001
 8.54   1.395E-104   1.089E-095   3.277E-088   2.010E-081   2.789E-075   1.114E-069   2.446E-064   2.662E-059   1.215E-054   4.297E-050   1.278E-045   1.299E-041   2.699E-037   3.847E-033   2.753E-029   9.550E-026   2.367E-022   1.731E-019   9.111E-017   3.899E-014   1.489E-011   4.224E-009   1.008E-006   1.512E-004   1.372E-002   1.709E-001   8.153E-001
 8.53   2.747E-104   2.096E-095   6.159E-088   3.700E-081   5.040E-075   1.975E-069   4.254E-064   4.513E-059   2.008E-054   6.917E-050   2.004E-045   1.985E-041   4.016E-037   5.572E-033   3.880E-029   1.309E-025   3.156E-022   2.246E-019   1.148E-016   4.775E-014   1.771E-011   4.881E-009   1.132E-006   1.651E-004   1.458E-002   1.755E-001   8.098E-001
 8.52   5.414E-104   4.040E-095   1.159E-087   6.817E-081   9.116E-075   3.503E-069   7.404E-064   7.656E-059   3.320E-054   1.115E-049   3.146E-045   3.034E-041   5.978E-037   8.075E-033   5.471E-029   1.796E-025   4.210E-022   2.916E-019   1.448E-016   5.849E-014   2.108E-011   5.642E-009   1.272E-006   1.803E-004   1.549E-002   1.802E-001   8.041E-001
 8.51   1.068E-103   7.796E-095   2.183E-087   1.257E-080   1.650E-074   6.221E-069   1.290E-063   1.300E-058   5.493E-054   1.797E-049   4.942E-045   4.641E-041   8.903E-037   1.171E-032   7.720E-029   2.465E-025   5.618E-022   3.787E-019   1.827E-016   7.167E-014   2.509E-011   6.522E-009   1.429E-006   1.969E-004   1.647E-002   1.851E-001   7.983E-001
 8.50   2.111E-103   1.506E-094   4.116E-087   2.321E-080   2.990E-074   1.106E-068   2.248E-063   2.209E-058   9.096E-054   2.899E-049   7.769E-045   7.104E-041   1.327E-036   1.699E-032   1.090E-028   3.384E-025   7.500E-022   4.919E-019   2.305E-016   8.784E-014   2.987E-011   7.540E-009   1.605E-006   2.151E-004   1.750E-002   1.900E-001   7.923E-001
 8.49   4.176E-103   2.913E-094   7.771E-087   4.290E-080   5.423E-074   1.967E-068   3.921E-063   3.755E-058   1.507E-053   4.681E-049   1.222E-044   1.088E-040   1.978E-036   2.465E-032   1.539E-028   4.648E-025   1.002E-021   6.392E-019   2.909E-016   1.077E-013   3.556E-011   8.718E-009   1.804E-006   2.349E-004   1.860E-002   1.951E-001   7.861E-001
 8.48   8.271E-103   5.640E-094   1.468E-086   7.936E-080   9.844E-074   3.501E-068   6.845E-063   6.388E-058   2.499E-053   7.561E-049   1.923E-044   1.667E-040   2.951E-036   3.579E-032   2.174E-028   6.386E-025   1.338E-021   8.308E-019   3.673E-016   1.320E-013   4.234E-011   1.008E-008   2.027E-006   2.565E-004   1.977E-002   2.002E-001   7.797E-001
